Start,-,End,MEALS2GO,MKT DINEIN
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,22
05:01 PM,-,05:15 PM,0,209
05:16 PM,-,05:30 PM,0,148
05:31 PM,-,05:45 PM,0,126
05:46 PM,-,06:00 PM,0,109
06:01 PM,-,06:15 PM,0,177
06:16 PM,-,06:30 PM,0,110
06:31 PM,-,06:45 PM,0,102
06:46 PM,-,07:00 PM,0,47
07:01 PM,-,07:15 PM,0,0
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,879",0
"Monday, 02/09/2015",,,,
07:01 AM,-,07:15 AM,0,30
07:16 AM,-,07:30 AM,1,31
07:31 AM,-,07:45 AM,1,69
07:46 AM,-,08:00 AM,4,31
08:01 AM,-,08:15 AM,1,23
08:16 AM,-,08:30 AM,1,48
08:31 AM,-,08:45 AM,1,65
08:46 AM,-,09:00 AM,3,45
09:01 AM,-,09:15 AM,1,25
09:16 AM,-,09:30 AM,1,22
09:31 AM,-,09:45 AM,4,30
09:46 AM,-,10:00 AM,15,51
10:01 AM,-,10:15 AM,0,7
10:16 AM,-,10:30 AM,1,4
10:31 AM,-,10:45 AM,1,4
10:46 AM,-,11:00 AM,14,68
11:01 AM,-,11:15 AM,10,52
11:16 AM,-,11:30 AM,2,40
11:31 AM,-,11:45 AM,5,76
11:46 AM,-,12:00 PM,27,290
12:01 PM,-,12:15 PM,19,195
12:16 PM,-,12:30 PM,15,110
12:31 PM,-,12:45 PM,11,61
12:46 PM,-,01:00 PM,10,45
01:01 PM,-,01:15 PM,6,25
01:16 PM,-,01:30 PM,1,20
01:31 PM,-,01:45 PM,0,3
01:46 PM,-,02:00 PM,1,3
02:01 PM,-,02:15 PM,4,13
02:16 PM,-,02:30 PM,1,6
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,3
03:01 PM,-,03:15 PM,0,2
03:16 PM,-,03:30 PM,0,6
03:31 PM,-,03:45 PM,1,2
03:46 PM,-,04:00 PM,0,4
04:01 PM,-,04:15 PM,2,7
04:16 PM,-,04:30 PM,2,7
04:31 PM,-,04:45 PM,0,9
04:46 PM,-,05:00 PM,7,61
05:01 PM,-,05:15 PM,5,99
05:16 PM,-,05:30 PM,9,86
05:31 PM,-,05:45 PM,10,61
05:46 PM,-,06:00 PM,11,105
06:01 PM,-,06:15 PM,7,155
06:16 PM,-,06:30 PM,11,119
06:31 PM,-,06:45 PM,13,103
06:46 PM,-,07:00 PM,13,69
07:01 PM,-,07:15 PM,11,43
07:16 PM,-,07:30 PM,6,83
07:31 PM,-,07:45 PM,7,27
07:46 PM,-,08:00 PM,6,6
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,282,"2,549",0
"Tuesday, 02/10/2015",,,,
06:46 AM,-,07:00 AM,0,3
07:01 AM,-,07:15 AM,0,18
07:16 AM,-,07:30 AM,1,19
07:31 AM,-,07:45 AM,0,28
07:46 AM,-,08:00 AM,1,47
08:01 AM,-,08:15 AM,2,46
08:16 AM,-,08:30 AM,3,38
08:31 AM,-,08:45 AM,0,54
08:46 AM,-,09:00 AM,3,34
09:01 AM,-,09:15 AM,1,18
09:16 AM,-,09:30 AM,3,41
09:31 AM,-,09:45 AM,2,56
09:46 AM,-,10:00 AM,3,35
10:01 AM,-,10:15 AM,0,9
10:16 AM,-,10:30 AM,1,4
10:31 AM,-,10:45 AM,2,6
10:46 AM,-,11:00 AM,4,34
11:01 AM,-,11:15 AM,21,69
11:16 AM,-,11:30 AM,17,134
11:31 AM,-,11:45 AM,12,130
11:46 AM,-,12:00 PM,32,213
12:01 PM,-,12:15 PM,17,157
12:16 PM,-,12:30 PM,14,68
12:31 PM,-,12:45 PM,1,86
12:46 PM,-,01:00 PM,7,34
01:01 PM,-,01:15 PM,11,33
01:16 PM,-,01:30 PM,4,23
01:31 PM,-,01:45 PM,0,7
01:46 PM,-,02:00 PM,3,3
02:01 PM,-,02:15 PM,2,8
02:16 PM,-,02:30 PM,3,0
02:31 PM,-,02:45 PM,3,1
02:46 PM,-,03:00 PM,0,1
03:01 PM,-,03:15 PM,0,1
03:16 PM,-,03:30 PM,2,4
03:31 PM,-,03:45 PM,4,4
03:46 PM,-,04:00 PM,3,4
04:01 PM,-,04:15 PM,3,11
04:16 PM,-,04:30 PM,1,5
04:31 PM,-,04:45 PM,1,15
04:46 PM,-,05:00 PM,9,31
05:01 PM,-,05:15 PM,11,125
05:16 PM,-,05:30 PM,7,86
05:31 PM,-,05:45 PM,10,115
05:46 PM,-,06:00 PM,15,87
06:01 PM,-,06:15 PM,12,162
06:16 PM,-,06:30 PM,13,96
06:31 PM,-,06:45 PM,6,100
06:46 PM,-,07:00 PM,2,65
07:01 PM,-,07:15 PM,8,79
07:16 PM,-,07:30 PM,11,47
07:31 PM,-,07:45 PM,4,34
07:46 PM,-,08:00 PM,10,23
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,305,"2,551",0
"Wednesday, 02/11/2015",,,,
06:46 AM,-,07:00 AM,0,6
07:01 AM,-,07:15 AM,0,23
07:16 AM,-,07:30 AM,1,32
07:31 AM,-,07:45 AM,0,78
07:46 AM,-,08:00 AM,4,31
08:01 AM,-,08:15 AM,0,33
08:16 AM,-,08:30 AM,0,47
08:31 AM,-,08:45 AM,2,73
08:46 AM,-,09:00 AM,2,52
09:01 AM,-,09:15 AM,0,18
09:16 AM,-,09:30 AM,0,27
09:31 AM,-,09:45 AM,1,44
09:46 AM,-,10:00 AM,7,47
10:01 AM,-,10:15 AM,3,8
10:16 AM,-,10:30 AM,1,2
10:31 AM,-,10:45 AM,3,9
10:46 AM,-,11:00 AM,14,83
11:01 AM,-,11:15 AM,19,59
11:16 AM,-,11:30 AM,5,42
11:31 AM,-,11:45 AM,10,72
11:46 AM,-,12:00 PM,29,229
12:01 PM,-,12:15 PM,18,201
12:16 PM,-,12:30 PM,19,82
12:31 PM,-,12:45 PM,8,105
12:46 PM,-,01:00 PM,13,69
01:01 PM,-,01:15 PM,5,50
01:16 PM,-,01:30 PM,3,19
01:31 PM,-,01:45 PM,0,7
01:46 PM,-,02:00 PM,4,5
02:01 PM,-,02:15 PM,5,12
02:16 PM,-,02:30 PM,1,2
02:31 PM,-,02:45 PM,0,5
02:46 PM,-,03:00 PM,1,3
03:01 PM,-,03:15 PM,2,4
03:16 PM,-,03:30 PM,3,3
03:31 PM,-,03:45 PM,2,6
03:46 PM,-,04:00 PM,1,3
04:01 PM,-,04:15 PM,3,4
04:16 PM,-,04:30 PM,2,13
04:31 PM,-,04:45 PM,2,11
04:46 PM,-,05:00 PM,1,56
05:01 PM,-,05:15 PM,11,114
05:16 PM,-,05:30 PM,13,70
05:31 PM,-,05:45 PM,6,78
05:46 PM,-,06:00 PM,10,89
06:01 PM,-,06:15 PM,7,141
06:16 PM,-,06:30 PM,10,149
06:31 PM,-,06:45 PM,8,112
06:46 PM,-,07:00 PM,12,42
07:01 PM,-,07:15 PM,10,41
07:16 PM,-,07:30 PM,3,38
07:31 PM,-,07:45 PM,6,47
07:46 PM,-,08:00 PM,6,29
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,2,296,"2,625",0
"Thursday, 02/12/2015",,,,
07:01 AM,-,07:15 AM,0,16
07:16 AM,-,07:30 AM,0,27
07:31 AM,-,07:45 AM,1,30
07:46 AM,-,08:00 AM,0,34
08:01 AM,-,08:15 AM,2,36
08:16 AM,-,08:30 AM,3,28
08:31 AM,-,08:45 AM,0,26
08:46 AM,-,09:00 AM,0,35
09:01 AM,-,09:15 AM,1,28
09:16 AM,-,09:30 AM,0,38
09:31 AM,-,09:45 AM,1,56
09:46 AM,-,10:00 AM,4,33
10:01 AM,-,10:15 AM,0,8
10:16 AM,-,10:30 AM,3,5
10:31 AM,-,10:45 AM,1,3
10:46 AM,-,11:00 AM,5,24
11:01 AM,-,11:15 AM,8,86
11:16 AM,-,11:30 AM,20,89
11:31 AM,-,11:45 AM,19,132
11:46 AM,-,12:00 PM,21,183
12:01 PM,-,12:15 PM,9,151
12:16 PM,-,12:30 PM,16,111
12:31 PM,-,12:45 PM,12,96
12:46 PM,-,01:00 PM,6,52
01:01 PM,-,01:15 PM,7,19
01:16 PM,-,01:30 PM,2,22
01:31 PM,-,01:45 PM,0,2
01:46 PM,-,02:00 PM,3,5
02:01 PM,-,02:15 PM,2,9
02:16 PM,-,02:30 PM,3,4
02:31 PM,-,02:45 PM,1,1
02:46 PM,-,03:00 PM,3,2
03:01 PM,-,03:15 PM,3,4
03:16 PM,-,03:30 PM,0,8
03:31 PM,-,03:45 PM,0,6
03:46 PM,-,04:00 PM,4,5
04:01 PM,-,04:15 PM,5,8
04:16 PM,-,04:30 PM,1,6
04:31 PM,-,04:45 PM,3,2
04:46 PM,-,05:00 PM,2,35
05:01 PM,-,05:15 PM,7,101
05:16 PM,-,05:30 PM,4,110
05:31 PM,-,05:45 PM,11,89
05:46 PM,-,06:00 PM,8,73
06:01 PM,-,06:15 PM,9,166
06:16 PM,-,06:30 PM,9,74
06:31 PM,-,06:45 PM,9,112
06:46 PM,-,07:00 PM,19,91
07:01 PM,-,07:15 PM,9,50
07:16 PM,-,07:30 PM,10,41
07:31 PM,-,07:45 PM,6,26
07:46 PM,-,08:00 PM,8,20
08:01 PM,-,08:15 PM,2,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,1,282,"2,418",0
"Friday, 02/13/2015",,,,
07:01 AM,-,07:15 AM,1,26
07:16 AM,-,07:30 AM,0,28
07:31 AM,-,07:45 AM,2,48
07:46 AM,-,08:00 AM,3,25
08:01 AM,-,08:15 AM,1,22
08:16 AM,-,08:30 AM,1,45
08:31 AM,-,08:45 AM,6,66
08:46 AM,-,09:00 AM,14,49
09:01 AM,-,09:15 AM,2,30
09:16 AM,-,09:30 AM,7,27
09:31 AM,-,09:45 AM,8,43
09:46 AM,-,10:00 AM,5,30
10:01 AM,-,10:15 AM,1,5
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,1,7
10:46 AM,-,11:00 AM,6,59
11:01 AM,-,11:15 AM,6,52
11:16 AM,-,11:30 AM,7,36
11:31 AM,-,11:45 AM,8,67
11:46 AM,-,12:00 PM,22,232
12:01 PM,-,12:15 PM,13,159
12:16 PM,-,12:30 PM,11,97
12:31 PM,-,12:45 PM,12,70
12:46 PM,-,01:00 PM,12,99
01:01 PM,-,01:15 PM,4,54
01:16 PM,-,01:30 PM,12,25
01:31 PM,-,01:45 PM,0,8
01:46 PM,-,02:00 PM,3,3
02:01 PM,-,02:15 PM,6,13
02:16 PM,-,02:30 PM,6,4
02:31 PM,-,02:45 PM,2,1
02:46 PM,-,03:00 PM,0,2
03:01 PM,-,03:15 PM,3,4
03:16 PM,-,03:30 PM,1,4
03:31 PM,-,03:45 PM,3,1
03:46 PM,-,04:00 PM,4,3
04:01 PM,-,04:15 PM,6,6
04:16 PM,-,04:30 PM,3,3
04:31 PM,-,04:45 PM,4,5
04:46 PM,-,05:00 PM,9,31
05:01 PM,-,05:15 PM,7,82
05:16 PM,-,05:30 PM,12,42
05:31 PM,-,05:45 PM,6,68
05:46 PM,-,06:00 PM,5,77
06:01 PM,-,06:15 PM,13,122
06:16 PM,-,06:30 PM,10,96
06:31 PM,-,06:45 PM,11,105
06:46 PM,-,07:00 PM,10,61
07:01 PM,-,07:15 PM,0,60
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,1,289,"2,204",0
"Saturday, 02/14/2015",,,,
07:46 AM,-,08:00 AM,0,0
08:31 AM,-,08:45 AM,0,0
09:01 AM,-,09:15 AM,0,34
09:16 AM,-,09:30 AM,0,18
09:31 AM,-,09:45 AM,0,33
09:46 AM,-,10:00 AM,0,24
10:01 AM,-,10:15 AM,0,16
11:01 AM,-,11:15 AM,0,0
11:16 AM,-,11:30 AM,0,8
11:31 AM,-,11:45 AM,0,75
11:46 AM,-,12:00 PM,0,86
12:01 PM,-,12:15 PM,0,93
12:16 PM,-,12:30 PM,0,144
12:31 PM,-,12:45 PM,0,79
12:46 PM,-,01:00 PM,0,48
01:01 PM,-,01:15 PM,0,30
01:16 PM,-,01:30 PM,0,58
01:31 PM,-,01:45 PM,0,2
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,0,86
05:16 PM,-,05:30 PM,0,72
05:31 PM,-,05:45 PM,0,65
05:46 PM,-,06:00 PM,0,58
06:01 PM,-,06:15 PM,0,121
06:16 PM,-,06:30 PM,0,101
06:31 PM,-,06:45 PM,0,84
06:46 PM,-,07:00 PM,0,64
07:01 PM,-,07:15 PM,0,8
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,72,0,"1,407",0
"Sunday, 02/15/2015",,,,
11:16 AM,-,11:30 AM,0,22
11:31 AM,-,11:45 AM,0,134
11:46 AM,-,12:00 PM,0,92
12:01 PM,-,12:15 PM,0,85
12:16 PM,-,12:30 PM,0,85
12:31 PM,-,12:45 PM,0,77
12:46 PM,-,01:00 PM,0,44
01:01 PM,-,01:15 PM,0,46
01:16 PM,-,01:30 PM,0,41
01:31 PM,-,01:45 PM,0,38
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,19
05:01 PM,-,05:15 PM,0,151
05:16 PM,-,05:30 PM,0,102
05:31 PM,-,05:45 PM,0,90
05:46 PM,-,06:00 PM,0,80
06:01 PM,-,06:15 PM,0,171
06:16 PM,-,06:30 PM,0,103
06:31 PM,-,06:45 PM,0,128
06:46 PM,-,07:00 PM,0,54
07:01 PM,-,07:15 PM,0,0
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,562",0
"Monday, 02/16/2015",,,,
07:01 AM,-,07:15 AM,0,27
07:16 AM,-,07:30 AM,1,42
07:31 AM,-,07:45 AM,2,67
07:46 AM,-,08:00 AM,5,26
08:01 AM,-,08:15 AM,2,20
08:16 AM,-,08:30 AM,0,49
08:31 AM,-,08:45 AM,1,60
08:46 AM,-,09:00 AM,9,42
09:01 AM,-,09:15 AM,0,32
09:16 AM,-,09:30 AM,1,22
09:31 AM,-,09:45 AM,3,30
09:46 AM,-,10:00 AM,5,40
10:01 AM,-,10:15 AM,0,7
10:16 AM,-,10:30 AM,2,6
10:31 AM,-,10:45 AM,2,3
10:46 AM,-,11:00 AM,10,77
11:01 AM,-,11:15 AM,10,68
11:16 AM,-,11:30 AM,5,61
11:31 AM,-,11:45 AM,11,80
11:46 AM,-,12:00 PM,22,254
12:01 PM,-,12:15 PM,38,195
12:16 PM,-,12:30 PM,18,70
12:31 PM,-,12:45 PM,10,71
12:46 PM,-,01:00 PM,9,55
01:01 PM,-,01:15 PM,3,77
01:16 PM,-,01:30 PM,1,19
01:31 PM,-,01:45 PM,5,2
01:46 PM,-,02:00 PM,2,1
02:01 PM,-,02:15 PM,7,16
02:16 PM,-,02:30 PM,1,4
02:31 PM,-,02:45 PM,3,2
02:46 PM,-,03:00 PM,1,2
03:01 PM,-,03:15 PM,0,5
03:16 PM,-,03:30 PM,2,8
03:31 PM,-,03:45 PM,0,5
03:46 PM,-,04:00 PM,1,3
04:01 PM,-,04:15 PM,3,10
04:16 PM,-,04:30 PM,1,3
04:31 PM,-,04:45 PM,1,3
04:46 PM,-,05:00 PM,5,60
05:01 PM,-,05:15 PM,11,97
05:16 PM,-,05:30 PM,11,75
05:31 PM,-,05:45 PM,8,79
05:46 PM,-,06:00 PM,11,94
06:01 PM,-,06:15 PM,5,139
06:16 PM,-,06:30 PM,3,127
06:31 PM,-,06:45 PM,9,118
06:46 PM,-,07:00 PM,14,86
07:01 PM,-,07:15 PM,5,56
07:16 PM,-,07:30 PM,4,35
07:31 PM,-,07:45 PM,6,25
07:46 PM,-,08:00 PM,7,8
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,2,296,"2,563",0
"Tuesday, 02/17/2015",,,,
12:01 AM,-,12:15 AM,0,0
07:01 AM,-,07:15 AM,2,21
07:16 AM,-,07:30 AM,0,26
07:31 AM,-,07:45 AM,2,20
07:46 AM,-,08:00 AM,2,39
08:01 AM,-,08:15 AM,2,44
08:16 AM,-,08:30 AM,3,32
08:31 AM,-,08:45 AM,2,42
08:46 AM,-,09:00 AM,4,35
09:01 AM,-,09:15 AM,1,49
09:16 AM,-,09:30 AM,0,52
09:31 AM,-,09:45 AM,4,48
09:46 AM,-,10:00 AM,4,35
10:01 AM,-,10:15 AM,2,6
10:16 AM,-,10:30 AM,0,5
10:31 AM,-,10:45 AM,1,8
10:46 AM,-,11:00 AM,11,49
11:01 AM,-,11:15 AM,18,62
11:16 AM,-,11:30 AM,11,90
11:31 AM,-,11:45 AM,14,210
11:46 AM,-,12:00 PM,33,219
12:01 PM,-,12:15 PM,19,116
12:16 PM,-,12:30 PM,6,52
12:31 PM,-,12:45 PM,9,62
12:46 PM,-,01:00 PM,4,65
01:01 PM,-,01:15 PM,7,31
01:16 PM,-,01:30 PM,5,20
01:31 PM,-,01:45 PM,0,7
01:46 PM,-,02:00 PM,2,4
02:01 PM,-,02:15 PM,2,7
02:16 PM,-,02:30 PM,1,2
02:31 PM,-,02:45 PM,0,2
02:46 PM,-,03:00 PM,3,2
03:01 PM,-,03:15 PM,0,3
03:16 PM,-,03:30 PM,0,2
03:31 PM,-,03:45 PM,0,5
03:46 PM,-,04:00 PM,3,3
04:01 PM,-,04:15 PM,4,10
04:16 PM,-,04:30 PM,4,6
04:31 PM,-,04:45 PM,3,13
04:46 PM,-,05:00 PM,7,59
05:01 PM,-,05:15 PM,8,118
05:16 PM,-,05:30 PM,5,87
05:31 PM,-,05:45 PM,4,64
05:46 PM,-,06:00 PM,19,88
06:01 PM,-,06:15 PM,10,126
06:16 PM,-,06:30 PM,4,130
06:31 PM,-,06:45 PM,7,75
06:46 PM,-,07:00 PM,12,48
07:01 PM,-,07:15 PM,8,74
07:16 PM,-,07:30 PM,7,31
07:31 PM,-,07:45 PM,12,61
07:46 PM,-,08:00 PM,10,17
08:01 PM,-,08:15 PM,0,1
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,1,301,"2,483",0
"Wednesday, 02/18/2015",,,,
12:01 AM,-,12:15 AM,0,0
07:01 AM,-,07:15 AM,0,24
07:16 AM,-,07:30 AM,1,31
07:31 AM,-,07:45 AM,0,62
07:46 AM,-,08:00 AM,7,53
08:01 AM,-,08:15 AM,0,25
08:16 AM,-,08:30 AM,1,26
08:31 AM,-,08:45 AM,0,74
08:46 AM,-,09:00 AM,1,44
09:01 AM,-,09:15 AM,3,40
09:16 AM,-,09:30 AM,0,25
09:31 AM,-,09:45 AM,1,37
09:46 AM,-,10:00 AM,9,50
10:01 AM,-,10:15 AM,1,6
10:16 AM,-,10:30 AM,1,5
10:31 AM,-,10:45 AM,1,3
10:46 AM,-,11:00 AM,9,65
11:01 AM,-,11:15 AM,14,96
11:16 AM,-,11:30 AM,10,57
11:31 AM,-,11:45 AM,10,50
11:46 AM,-,12:00 PM,16,232
12:01 PM,-,12:15 PM,26,156
12:16 PM,-,12:30 PM,16,86
12:31 PM,-,12:45 PM,11,165
12:46 PM,-,01:00 PM,10,37
01:01 PM,-,01:15 PM,5,28
01:16 PM,-,01:30 PM,4,18
01:31 PM,-,01:45 PM,0,7
01:46 PM,-,02:00 PM,2,6
02:01 PM,-,02:15 PM,6,15
02:16 PM,-,02:30 PM,4,5
02:31 PM,-,02:45 PM,3,3
02:46 PM,-,03:00 PM,2,3
03:01 PM,-,03:15 PM,3,3
03:16 PM,-,03:30 PM,1,8
03:31 PM,-,03:45 PM,4,4
03:46 PM,-,04:00 PM,4,6
04:01 PM,-,04:15 PM,4,8
04:16 PM,-,04:30 PM,4,7
04:31 PM,-,04:45 PM,0,20
04:46 PM,-,05:00 PM,5,48
05:01 PM,-,05:15 PM,6,80
05:16 PM,-,05:30 PM,4,72
05:31 PM,-,05:45 PM,11,96
05:46 PM,-,06:00 PM,11,75
06:01 PM,-,06:15 PM,3,133
06:16 PM,-,06:30 PM,9,93
06:31 PM,-,06:45 PM,10,91
06:46 PM,-,07:00 PM,6,50
07:01 PM,-,07:15 PM,8,57
07:16 PM,-,07:30 PM,4,33
07:31 PM,-,07:45 PM,6,35
07:46 PM,-,08:00 PM,3,18
08:01 PM,-,08:15 PM,0,1
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
