Start,-,End,MEALS2GO,MKT DINEIN
11:31 AM,-,11:45 AM,14,182
11:46 AM,-,12:00 PM,12,180
12:01 PM,-,12:15 PM,4,147
12:16 PM,-,12:30 PM,8,114
12:31 PM,-,12:45 PM,4,43
12:46 PM,-,1:00 PM,5,26
1:01 PM,-,1:15 PM,1,34
1:16 PM,-,1:30 PM,1,9
1:31 PM,-,1:45 PM,1,8
1:46 PM,-,2:00 PM,0,2
2:01 PM,-,2:15 PM,1,3
2:16 PM,-,2:30 PM,0,9
2:31 PM,-,2:45 PM,1,2
2:46 PM,-,3:00 PM,1,0
3:01 PM,-,3:15 PM,0,1
3:16 PM,-,3:30 PM,1,0
3:31 PM,-,3:45 PM,2,8
3:46 PM,-,4:00 PM,1,2
4:01 PM,-,4:15 PM,6,6
4:16 PM,-,4:30 PM,0,2
4:31 PM,-,4:45 PM,0,5
4:46 PM,-,5:00 PM,1,22
5:01 PM,-,5:15 PM,7,102
5:16 PM,-,5:30 PM,12,54
5:31 PM,-,5:45 PM,4,136
5:46 PM,-,6:00 PM,3,97
6:01 PM,-,6:15 PM,4,195
6:16 PM,-,6:30 PM,10,110
6:31 PM,-,6:45 PM,6,98
6:46 PM,-,7:00 PM,6,84
7:01 PM,-,7:15 PM,10,48
7:16 PM,-,7:30 PM,4,43
7:31 PM,-,7:45 PM,1,30
7:46 PM,-,8:00 PM,2,17
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
Day Totals:,0,178,"2,704",0
"Wednesday, 09/02/2015",,,,
7:01 AM,-,7:15 AM,0,27
7:16 AM,-,7:30 AM,0,63
7:31 AM,-,7:45 AM,1,84
7:46 AM,-,8:00 AM,0,63
8:01 AM,-,8:15 AM,0,58
8:16 AM,-,8:30 AM,0,68
8:31 AM,-,8:45 AM,0,62
8:46 AM,-,9:00 AM,3,56
9:01 AM,-,9:15 AM,0,16
9:16 AM,-,9:30 AM,0,21
9:31 AM,-,9:45 AM,0,24
9:46 AM,-,10:00 AM,3,29
10:01 AM,-,10:15 AM,2,4
10:16 AM,-,10:30 AM,0,1
10:31 AM,-,10:45 AM,0,5
10:46 AM,-,11:00 AM,13,43
11:01 AM,-,11:15 AM,7,60
11:16 AM,-,11:30 AM,11,94
11:31 AM,-,11:45 AM,7,103
11:46 AM,-,12:00 PM,11,256
12:01 PM,-,12:15 PM,15,244
12:16 PM,-,12:30 PM,10,103
12:31 PM,-,12:45 PM,3,61
12:46 PM,-,1:00 PM,5,61
1:01 PM,-,1:15 PM,4,84
1:16 PM,-,1:30 PM,2,11
1:31 PM,-,1:45 PM,1,3
1:46 PM,-,2:00 PM,1,11
2:01 PM,-,2:15 PM,0,3
2:16 PM,-,2:30 PM,2,6
2:31 PM,-,2:45 PM,2,3
2:46 PM,-,3:00 PM,3,0
3:01 PM,-,3:15 PM,2,1
3:16 PM,-,3:30 PM,2,3
3:31 PM,-,3:45 PM,0,2
3:46 PM,-,4:00 PM,6,2
4:01 PM,-,4:15 PM,11,6
4:16 PM,-,4:30 PM,0,1
4:31 PM,-,4:45 PM,1,2
4:46 PM,-,5:00 PM,4,18
5:01 PM,-,5:15 PM,4,77
5:16 PM,-,5:30 PM,7,88
5:31 PM,-,5:45 PM,8,83
5:46 PM,-,6:00 PM,8,101
6:01 PM,-,6:15 PM,5,173
6:16 PM,-,6:30 PM,3,153
6:31 PM,-,6:45 PM,13,174
6:46 PM,-,7:00 PM,7,86
7:01 PM,-,7:15 PM,2,65
7:16 PM,-,7:30 PM,5,46
7:31 PM,-,7:45 PM,6,31
7:46 PM,-,8:00 PM,3,63
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,203,"2,902",0
"Thursday, 09/03/2015",,,,
11:46 PM,-,12:00 AM,0,0
7:01 AM,-,7:15 AM,0,28
7:16 AM,-,7:30 AM,1,80
7:31 AM,-,7:45 AM,0,74
7:46 AM,-,8:00 AM,1,50
8:01 AM,-,8:15 AM,0,41
8:16 AM,-,8:30 AM,1,30
8:31 AM,-,8:45 AM,0,38
8:46 AM,-,9:00 AM,0,43
9:01 AM,-,9:15 AM,3,31
9:16 AM,-,9:30 AM,3,31
9:31 AM,-,9:45 AM,0,24
9:46 AM,-,10:00 AM,1,30
10:01 AM,-,10:15 AM,0,14
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,0,5
10:46 AM,-,11:00 AM,7,53
11:01 AM,-,11:15 AM,12,152
11:16 AM,-,11:30 AM,13,112
11:31 AM,-,11:45 AM,13,182
11:46 AM,-,12:00 PM,13,179
12:01 PM,-,12:15 PM,3,142
12:16 PM,-,12:30 PM,7,130
12:31 PM,-,12:45 PM,3,119
12:46 PM,-,1:00 PM,5,36
1:01 PM,-,1:15 PM,1,36
1:16 PM,-,1:30 PM,1,15
1:31 PM,-,1:45 PM,2,6
1:46 PM,-,2:00 PM,0,1
2:01 PM,-,2:15 PM,1,5
2:16 PM,-,2:30 PM,0,3
2:31 PM,-,2:45 PM,1,5
2:46 PM,-,3:00 PM,3,1
3:01 PM,-,3:15 PM,1,4
3:16 PM,-,3:30 PM,1,3
3:31 PM,-,3:45 PM,1,3
3:46 PM,-,4:00 PM,0,7
4:01 PM,-,4:15 PM,0,1
4:16 PM,-,4:30 PM,1,2
4:31 PM,-,4:45 PM,0,4
4:46 PM,-,5:00 PM,3,18
5:01 PM,-,5:15 PM,6,100
5:16 PM,-,5:30 PM,6,73
5:31 PM,-,5:45 PM,6,99
5:46 PM,-,6:00 PM,11,122
6:01 PM,-,6:15 PM,4,166
6:16 PM,-,6:30 PM,9,104
6:31 PM,-,6:45 PM,3,93
6:46 PM,-,7:00 PM,4,101
7:01 PM,-,7:15 PM,5,98
7:16 PM,-,7:30 PM,6,73
7:31 PM,-,7:45 PM,4,40
7:46 PM,-,8:00 PM,2,18
8:01 PM,-,8:15 PM,1,1
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
Day Totals:,0,169,"2,828",0
"Friday, 09/04/2015",,,,
7:01 AM,-,7:15 AM,0,29
7:16 AM,-,7:30 AM,0,55
7:31 AM,-,7:45 AM,0,64
7:46 AM,-,8:00 AM,1,39
8:01 AM,-,8:15 AM,0,39
8:16 AM,-,8:30 AM,1,68
8:31 AM,-,8:45 AM,1,60
8:46 AM,-,9:00 AM,2,71
9:01 AM,-,9:15 AM,1,24
9:16 AM,-,9:30 AM,1,28
9:31 AM,-,9:45 AM,0,44
9:46 AM,-,10:00 AM,3,23
10:01 AM,-,10:15 AM,1,4
10:16 AM,-,10:30 AM,1,1
10:31 AM,-,10:45 AM,0,3
10:46 AM,-,11:00 AM,11,54
11:01 AM,-,11:15 AM,8,80
11:16 AM,-,11:30 AM,4,88
11:31 AM,-,11:45 AM,6,120
11:46 AM,-,12:00 PM,16,238
12:01 PM,-,12:15 PM,5,256
12:16 PM,-,12:30 PM,10,129
12:31 PM,-,12:45 PM,7,88
12:46 PM,-,1:00 PM,2,31
1:01 PM,-,1:15 PM,5,27
1:16 PM,-,1:30 PM,1,51
1:31 PM,-,1:45 PM,2,7
1:46 PM,-,2:00 PM,2,8
2:01 PM,-,2:15 PM,0,2
2:16 PM,-,2:30 PM,3,6
2:31 PM,-,2:45 PM,1,1
2:46 PM,-,3:00 PM,0,1
3:01 PM,-,3:15 PM,2,3
3:16 PM,-,3:30 PM,1,1
3:31 PM,-,3:45 PM,2,1
3:46 PM,-,4:00 PM,4,7
4:01 PM,-,4:15 PM,0,1
4:16 PM,-,4:30 PM,1,3
4:31 PM,-,4:45 PM,0,3
4:46 PM,-,5:00 PM,8,25
5:01 PM,-,5:15 PM,8,66
5:16 PM,-,5:30 PM,14,45
5:31 PM,-,5:45 PM,7,76
5:46 PM,-,6:00 PM,3,90
6:01 PM,-,6:15 PM,6,131
6:16 PM,-,6:30 PM,5,205
6:31 PM,-,6:45 PM,8,143
6:46 PM,-,7:00 PM,6,130
7:01 PM,-,7:15 PM,2,40
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,172,"2,709",0
"Saturday, 09/05/2015",,,,
8:46 AM,-,9:00 AM,0,14
9:01 AM,-,9:15 AM,0,49
9:16 AM,-,9:30 AM,0,39
9:31 AM,-,9:45 AM,0,68
9:46 AM,-,10:00 AM,1,52
11:16 AM,-,11:30 AM,0,18
11:31 AM,-,11:45 AM,4,161
11:46 AM,-,12:00 PM,0,151
12:01 PM,-,12:15 PM,2,145
12:16 PM,-,12:30 PM,1,114
12:31 PM,-,12:45 PM,4,85
12:46 PM,-,1:00 PM,6,64
1:01 PM,-,1:15 PM,2,78
1:16 PM,-,1:30 PM,3,52
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,0
5:01 PM,-,5:15 PM,5,38
5:16 PM,-,5:30 PM,2,39
5:31 PM,-,5:45 PM,2,72
5:46 PM,-,6:00 PM,0,88
6:01 PM,-,6:15 PM,4,189
6:16 PM,-,6:30 PM,1,102
6:31 PM,-,6:45 PM,9,89
6:46 PM,-,7:00 PM,10,58
7:01 PM,-,7:15 PM,0,1
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
Day Totals:,0,56,"1,766",0
"Sunday, 09/06/2015",,,,
11:31 AM,-,11:45 AM,5,196
11:46 AM,-,12:00 PM,5,156
12:01 PM,-,12:15 PM,2,135
12:16 PM,-,12:30 PM,5,77
12:31 PM,-,12:45 PM,1,75
12:46 PM,-,1:00 PM,0,57
1:01 PM,-,1:15 PM,1,60
1:16 PM,-,1:30 PM,2,49
1:31 PM,-,1:45 PM,0,33
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,0
5:01 PM,-,5:15 PM,3,114
5:16 PM,-,5:30 PM,1,59
5:31 PM,-,5:45 PM,3,125
5:46 PM,-,6:00 PM,3,121
6:01 PM,-,6:15 PM,6,187
6:16 PM,-,6:30 PM,5,129
6:31 PM,-,6:45 PM,6,121
6:46 PM,-,7:00 PM,7,36
7:01 PM,-,7:15 PM,0,0
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,55,"1,730",0
"Monday, 09/07/2015",,,,
7:01 AM,-,7:15 AM,0,22
7:16 AM,-,7:30 AM,0,59
7:31 AM,-,7:45 AM,0,84
7:46 AM,-,8:00 AM,3,42
8:01 AM,-,8:15 AM,2,44
8:16 AM,-,8:30 AM,2,49
8:31 AM,-,8:45 AM,1,76
8:46 AM,-,9:00 AM,2,42
9:01 AM,-,9:15 AM,0,28
9:16 AM,-,9:30 AM,0,21
9:31 AM,-,9:45 AM,0,23
9:46 AM,-,10:00 AM,2,26
10:01 AM,-,10:15 AM,2,9
10:16 AM,-,10:30 AM,0,3
10:31 AM,-,10:45 AM,0,1
10:46 AM,-,11:00 AM,7,54
11:01 AM,-,11:15 AM,15,88
11:16 AM,-,11:30 AM,9,75
11:31 AM,-,11:45 AM,9,108
11:46 AM,-,12:00 PM,15,223
12:01 PM,-,12:15 PM,13,259
12:16 PM,-,12:30 PM,11,147
12:31 PM,-,12:45 PM,11,68
12:46 PM,-,1:00 PM,5,36
1:01 PM,-,1:15 PM,7,44
1:16 PM,-,1:30 PM,3,14
1:31 PM,-,1:45 PM,1,5
1:46 PM,-,2:00 PM,3,7
2:01 PM,-,2:15 PM,0,6
2:16 PM,-,2:30 PM,0,5
2:31 PM,-,2:45 PM,1,2
2:46 PM,-,3:00 PM,1,0
3:01 PM,-,3:15 PM,0,1
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,2,2
3:46 PM,-,4:00 PM,5,2
4:01 PM,-,4:15 PM,3,2
4:16 PM,-,4:30 PM,1,1
4:31 PM,-,4:45 PM,2,4
4:46 PM,-,5:00 PM,10,9
5:01 PM,-,5:15 PM,5,80
5:16 PM,-,5:30 PM,6,78
5:31 PM,-,5:45 PM,6,116
5:46 PM,-,6:00 PM,5,86
6:01 PM,-,6:15 PM,9,134
6:16 PM,-,6:30 PM,13,168
6:31 PM,-,6:45 PM,6,176
6:46 PM,-,7:00 PM,10,101
7:01 PM,-,7:15 PM,4,56
7:16 PM,-,7:30 PM,7,44
7:31 PM,-,7:45 PM,4,25
7:46 PM,-,8:00 PM,5,19
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,228,"2,774",0
"Tuesday, 09/08/2015",,,,
12:01 AM,-,12:15 AM,0,0
7:01 AM,-,7:15 AM,0,19
7:16 AM,-,7:30 AM,0,53
7:31 AM,-,7:45 AM,0,88
7:46 AM,-,8:00 AM,0,62
8:01 AM,-,8:15 AM,1,46
8:16 AM,-,8:30 AM,2,21
8:31 AM,-,8:45 AM,1,43
8:46 AM,-,9:00 AM,3,29
9:01 AM,-,9:15 AM,2,33
9:16 AM,-,9:30 AM,0,39
9:31 AM,-,9:45 AM,0,23
9:46 AM,-,10:00 AM,0,29
10:01 AM,-,10:15 AM,2,6
10:16 AM,-,10:30 AM,0,1
10:31 AM,-,10:45 AM,2,7
10:46 AM,-,11:00 AM,10,56
11:01 AM,-,11:15 AM,15,145
11:16 AM,-,11:30 AM,16,110
11:31 AM,-,11:45 AM,16,185
11:46 AM,-,12:00 PM,11,156
12:01 PM,-,12:15 PM,9,111
12:16 PM,-,12:30 PM,5,107
12:31 PM,-,12:45 PM,7,82
12:46 PM,-,1:00 PM,3,32
1:01 PM,-,1:15 PM,7,29
1:16 PM,-,1:30 PM,4,20
1:31 PM,-,1:45 PM,3,9
1:46 PM,-,2:00 PM,1,7
2:01 PM,-,2:15 PM,0,3
2:16 PM,-,2:30 PM,2,3
2:31 PM,-,2:45 PM,1,3
2:46 PM,-,3:00 PM,2,0
3:01 PM,-,3:15 PM,1,6
3:16 PM,-,3:30 PM,2,2
3:31 PM,-,3:45 PM,0,3
3:46 PM,-,4:00 PM,4,4
4:01 PM,-,4:15 PM,0,4
4:16 PM,-,4:30 PM,1,2
4:31 PM,-,4:45 PM,2,3
4:46 PM,-,5:00 PM,7,26
5:01 PM,-,5:15 PM,4,69
5:16 PM,-,5:30 PM,8,63
5:31 PM,-,5:45 PM,9,94
5:46 PM,-,6:00 PM,7,168
6:01 PM,-,6:15 PM,6,180
6:16 PM,-,6:30 PM,6,77
6:31 PM,-,6:45 PM,10,139
6:46 PM,-,7:00 PM,12,86
7:01 PM,-,7:15 PM,9,75
7:16 PM,-,7:30 PM,2,65
7:31 PM,-,7:45 PM,1,42
7:46 PM,-,8:00 PM,5,22
8:01 PM,-,8:15 PM,1,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,222,"2,687",0
"Wednesday, 09/09/2015",,,,
7:01 AM,-,7:15 AM,0,43
7:16 AM,-,7:30 AM,0,64
7:31 AM,-,7:45 AM,0,94
7:46 AM,-,8:00 AM,2,63
8:01 AM,-,8:15 AM,0,53
8:16 AM,-,8:30 AM,2,76
8:31 AM,-,8:45 AM,2,56
8:46 AM,-,9:00 AM,1,42
9:01 AM,-,9:15 AM,2,19
9:16 AM,-,9:30 AM,0,20
9:31 AM,-,9:45 AM,1,36
9:46 AM,-,10:00 AM,3,25
10:01 AM,-,10:15 AM,1,13
10:16 AM,-,10:30 AM,0,3
10:31 AM,-,10:45 AM,1,5
10:46 AM,-,11:00 AM,9,55
11:01 AM,-,11:15 AM,9,76
11:16 AM,-,11:30 AM,14,65
11:31 AM,-,11:45 AM,14,92
11:46 AM,-,12:00 PM,19,207
12:01 PM,-,12:15 PM,19,262
12:16 PM,-,12:30 PM,13,200
12:31 PM,-,12:45 PM,8,55
12:46 PM,-,1:00 PM,7,34
1:01 PM,-,1:15 PM,5,54
1:16 PM,-,1:30 PM,1,12
1:31 PM,-,1:45 PM,2,6
1:46 PM,-,2:00 PM,2,4
2:01 PM,-,2:15 PM,1,3
2:16 PM,-,2:30 PM,4,8
2:31 PM,-,2:45 PM,1,3
2:46 PM,-,3:00 PM,3,1
3:01 PM,-,3:15 PM,0,1
3:16 PM,-,3:30 PM,0,1
3:31 PM,-,3:45 PM,2,0
3:46 PM,-,4:00 PM,3,3
4:01 PM,-,4:15 PM,3,3
4:16 PM,-,4:30 PM,5,7
4:31 PM,-,4:45 PM,3,6
4:46 PM,-,5:00 PM,6,11
5:01 PM,-,5:15 PM,4,47
5:16 PM,-,5:30 PM,5,43
5:31 PM,-,5:45 PM,8,87
5:46 PM,-,6:00 PM,9,86
6:01 PM,-,6:15 PM,8,207
6:16 PM,-,6:30 PM,6,119
6:31 PM,-,6:45 PM,8,162
6:46 PM,-,7:00 PM,9,75
7:01 PM,-,7:15 PM,5,59
7:16 PM,-,7:30 PM,4,57
7:31 PM,-,7:45 PM,6,34
7:46 PM,-,8:00 PM,5,29
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,29
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,245,"2,815",0
"Thursday, 09/10/2015",,,,
11:46 PM,-,12:00 AM,0,0
7:01 AM,-,7:15 AM,0,22
7:16 AM,-,7:30 AM,0,61
7:31 AM,-,7:45 AM,2,82
7:46 AM,-,8:00 AM,0,49
8:01 AM,-,8:15 AM,5,45
8:16 AM,-,8:30 AM,2,21
8:31 AM,-,8:45 AM,2,30
8:46 AM,-,9:00 AM,2,33
9:01 AM,-,9:15 AM,0,31
9:16 AM,-,9:30 AM,3,30
9:31 AM,-,9:45 AM,2,24
9:46 AM,-,10:00 AM,2,33
10:01 AM,-,10:15 AM,0,10
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,2,4
10:46 AM,-,11:00 AM,7,67
11:01 AM,-,11:15 AM,19,158
11:16 AM,-,11:30 AM,7,124
11:31 AM,-,11:45 AM,9,139
11:46 AM,-,12:00 PM,9,175
12:01 PM,-,12:15 PM,4,176
12:16 PM,-,12:30 PM,11,101
12:31 PM,-,12:45 PM,5,63
12:46 PM,-,1:00 PM,5,19
1:01 PM,-,1:15 PM,5,51
1:16 PM,-,1:30 PM,2,25
1:31 PM,-,1:45 PM,1,4
1:46 PM,-,2:00 PM,1,6
2:01 PM,-,2:15 PM,2,5
2:16 PM,-,2:30 PM,6,4
2:31 PM,-,2:45 PM,2,5
2:46 PM,-,3:00 PM,1,2
3:01 PM,-,3:15 PM,1,2
3:16 PM,-,3:30 PM,1,1
3:31 PM,-,3:45 PM,0,1
3:46 PM,-,4:00 PM,3,5
4:01 PM,-,4:15 PM,1,4
4:16 PM,-,4:30 PM,2,3
4:31 PM,-,4:45 PM,2,2
4:46 PM,-,5:00 PM,4,10
5:01 PM,-,5:15 PM,19,64
5:16 PM,-,5:30 PM,5,54
5:31 PM,-,5:45 PM,9,89
5:46 PM,-,6:00 PM,9,119
6:01 PM,-,6:15 PM,2,164
6:16 PM,-,6:30 PM,8,130
6:31 PM,-,6:45 PM,7,102
6:46 PM,-,7:00 PM,12,106
7:01 PM,-,7:15 PM,12,111
7:16 PM,-,7:30 PM,5,49
7:31 PM,-,7:45 PM,7,34
7:46 PM,-,8:00 PM,2,11
8:01 PM,-,8:15 PM,1,1
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,230,"2,663",0
"Friday, 09/11/2015",,,,
7:01 AM,-,7:15 AM,0,24
7:16 AM,-,7:30 AM,0,50
7:31 AM,-,7:45 AM,1,69
7:46 AM,-,8:00 AM,0,33
8:01 AM,-,8:15 AM,2,37
8:16 AM,-,8:30 AM,5,58
8:31 AM,-,8:45 AM,2,74
8:46 AM,-,9:00 AM,2,62
9:01 AM,-,9:15 AM,0,20
9:16 AM,-,9:30 AM,2,26
9:31 AM,-,9:45 AM,0,35
9:46 AM,-,10:00 AM,2,52
10:01 AM,-,10:15 AM,0,7
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,1,4
10:46 AM,-,11:00 AM,10,53
11:01 AM,-,11:15 AM,11,75
11:16 AM,-,11:30 AM,6,57
11:31 AM,-,11:45 AM,10,107
11:46 AM,-,12:00 PM,9,260
12:01 PM,-,12:15 PM,10,200
12:16 PM,-,12:30 PM,13,118
12:31 PM,-,12:45 PM,8,107
12:46 PM,-,1:00 PM,8,36
1:01 PM,-,1:15 PM,4,45
1:16 PM,-,1:30 PM,5,28
1:31 PM,-,1:45 PM,3,1
1:46 PM,-,2:00 PM,3,11
2:01 PM,-,2:15 PM,0,7
2:16 PM,-,2:30 PM,1,1
2:31 PM,-,2:45 PM,0,1
2:46 PM,-,3:00 PM,2,2
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,2,0
3:31 PM,-,3:45 PM,2,1
3:46 PM,-,4:00 PM,6,6
4:01 PM,-,4:15 PM,1,1
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,1,9
4:46 PM,-,5:00 PM,4,24
5:01 PM,-,5:15 PM,10,31
5:16 PM,-,5:30 PM,8,43
5:31 PM,-,5:45 PM,4,62
5:46 PM,-,6:00 PM,10,68
6:01 PM,-,6:15 PM,4,151
6:16 PM,-,6:30 PM,9,186
6:31 PM,-,6:45 PM,7,157
6:46 PM,-,7:00 PM,8,63
