Start,-,End,MEALS2GO,MKT DINEIN
2:46 PM,-,3:00 PM,2,1
3:01 PM,-,3:15 PM,2,9
3:16 PM,-,3:30 PM,2,8
3:31 PM,-,3:45 PM,2,2
3:46 PM,-,4:00 PM,5,0
4:01 PM,-,4:15 PM,1,3
4:16 PM,-,4:30 PM,2,5
4:31 PM,-,4:45 PM,5,5
4:46 PM,-,5:00 PM,7,6
5:01 PM,-,5:15 PM,9,45
5:16 PM,-,5:30 PM,5,61
5:31 PM,-,5:45 PM,6,115
5:46 PM,-,6:00 PM,2,86
6:01 PM,-,6:15 PM,7,142
6:16 PM,-,6:30 PM,8,158
6:31 PM,-,6:45 PM,15,103
6:46 PM,-,7:00 PM,22,122
7:01 PM,-,7:15 PM,7,19
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,31,251,"2,563",0
"Saturday, 09/13/2014",,,,
8:46 AM,-,9:00 AM,0,2
9:01 AM,-,9:15 AM,0,64
9:16 AM,-,9:30 AM,0,33
9:31 AM,-,9:45 AM,0,64
9:46 AM,-,10:00 AM,0,31
10:01 AM,-,10:15 AM,0,14
10:16 AM,-,10:30 AM,0,0
11:16 AM,-,11:30 AM,0,27
11:31 AM,-,11:45 AM,0,121
11:46 AM,-,12:00 PM,0,149
12:01 PM,-,12:15 PM,0,170
12:16 PM,-,12:30 PM,0,138
12:31 PM,-,12:45 PM,0,105
12:46 PM,-,1:00 PM,0,64
1:01 PM,-,1:15 PM,0,39
1:16 PM,-,1:30 PM,0,52
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,1
5:01 PM,-,5:15 PM,0,46
5:16 PM,-,5:30 PM,0,55
5:31 PM,-,5:45 PM,0,132
5:46 PM,-,6:00 PM,0,112
6:01 PM,-,6:15 PM,0,151
6:16 PM,-,6:30 PM,0,129
6:31 PM,-,6:45 PM,0,121
6:46 PM,-,7:00 PM,0,63
7:01 PM,-,7:15 PM,0,9
7:16 PM,-,7:30 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,44,0,"1,892",0
"Sunday, 09/14/2014",,,,
12:01 AM,-,12:15 AM,0,0
11:16 AM,-,11:30 AM,0,18
11:31 AM,-,11:45 AM,3,155
11:46 AM,-,12:00 PM,3,109
12:01 PM,-,12:15 PM,0,103
12:16 PM,-,12:30 PM,0,136
12:31 PM,-,12:45 PM,0,118
12:46 PM,-,1:00 PM,0,91
1:01 PM,-,1:15 PM,0,48
1:16 PM,-,1:30 PM,0,41
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,8
5:01 PM,-,5:15 PM,0,100
5:16 PM,-,5:30 PM,1,79
5:31 PM,-,5:45 PM,0,146
5:46 PM,-,6:00 PM,0,150
6:01 PM,-,6:15 PM,0,166
6:16 PM,-,6:30 PM,0,139
6:31 PM,-,6:45 PM,0,109
6:46 PM,-,7:00 PM,0,86
7:01 PM,-,7:15 PM,0,0
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,7,"1,802",0
"Monday, 09/15/2014",,,,
6:46 AM,-,7:00 AM,0,6
7:01 AM,-,7:15 AM,0,25
7:16 AM,-,7:30 AM,0,46
7:31 AM,-,7:45 AM,0,104
7:46 AM,-,8:00 AM,2,35
8:01 AM,-,8:15 AM,2,39
8:16 AM,-,8:30 AM,0,68
8:31 AM,-,8:45 AM,1,75
8:46 AM,-,9:00 AM,5,53
9:01 AM,-,9:15 AM,2,18
9:16 AM,-,9:30 AM,1,30
9:31 AM,-,9:45 AM,1,34
9:46 AM,-,10:00 AM,5,44
10:01 AM,-,10:15 AM,0,11
10:16 AM,-,10:30 AM,1,3
10:31 AM,-,10:45 AM,4,2
10:46 AM,-,11:00 AM,12,57
11:01 AM,-,11:15 AM,14,71
11:16 AM,-,11:30 AM,14,53
11:31 AM,-,11:45 AM,13,63
11:46 AM,-,12:00 PM,12,234
12:01 PM,-,12:15 PM,8,245
12:16 PM,-,12:30 PM,6,95
12:31 PM,-,12:45 PM,10,81
12:46 PM,-,1:00 PM,10,41
1:01 PM,-,1:15 PM,11,68
1:16 PM,-,1:30 PM,6,58
1:31 PM,-,1:45 PM,2,3
1:46 PM,-,2:00 PM,0,5
2:01 PM,-,2:15 PM,5,5
2:16 PM,-,2:30 PM,1,5
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,1,2
3:01 PM,-,3:15 PM,1,9
3:16 PM,-,3:30 PM,2,0
3:31 PM,-,3:45 PM,4,5
3:46 PM,-,4:00 PM,1,8
4:01 PM,-,4:15 PM,2,2
4:16 PM,-,4:30 PM,4,5
4:31 PM,-,4:45 PM,3,12
4:46 PM,-,5:00 PM,1,15
5:01 PM,-,5:15 PM,5,69
5:16 PM,-,5:30 PM,12,73
5:31 PM,-,5:45 PM,6,90
5:46 PM,-,6:00 PM,5,101
6:01 PM,-,6:15 PM,7,223
6:16 PM,-,6:30 PM,8,135
6:31 PM,-,6:45 PM,8,88
6:46 PM,-,7:00 PM,7,148
7:01 PM,-,7:15 PM,6,102
7:16 PM,-,7:30 PM,5,48
7:31 PM,-,7:45 PM,4,23
7:46 PM,-,8:00 PM,7,25
8:01 PM,-,8:15 PM,0,1
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,247,"2,861",0
"Tuesday, 09/16/2014",,,,
6:46 AM,-,7:00 AM,0,6
7:01 AM,-,7:15 AM,0,24
7:16 AM,-,7:30 AM,0,55
7:31 AM,-,7:45 AM,2,101
7:46 AM,-,8:00 AM,4,51
8:01 AM,-,8:15 AM,4,51
8:16 AM,-,8:30 AM,0,31
8:31 AM,-,8:45 AM,1,31
8:46 AM,-,9:00 AM,0,24
9:01 AM,-,9:15 AM,0,20
9:16 AM,-,9:30 AM,1,40
9:31 AM,-,9:45 AM,2,35
9:46 AM,-,10:00 AM,7,62
10:01 AM,-,10:15 AM,4,25
10:16 AM,-,10:30 AM,1,5
10:31 AM,-,10:45 AM,2,7
10:46 AM,-,11:00 AM,8,48
11:01 AM,-,11:15 AM,11,59
11:16 AM,-,11:30 AM,35,113
11:31 AM,-,11:45 AM,16,159
11:46 AM,-,12:00 PM,21,223
12:01 PM,-,12:15 PM,11,139
12:16 PM,-,12:30 PM,6,81
12:31 PM,-,12:45 PM,12,63
12:46 PM,-,1:00 PM,7,32
1:01 PM,-,1:15 PM,11,85
1:16 PM,-,1:30 PM,2,32
1:31 PM,-,1:45 PM,0,6
1:46 PM,-,2:00 PM,2,2
2:01 PM,-,2:15 PM,3,13
2:16 PM,-,2:30 PM,2,8
2:31 PM,-,2:45 PM,2,5
2:46 PM,-,3:00 PM,1,1
3:01 PM,-,3:15 PM,2,2
3:16 PM,-,3:30 PM,0,1
3:31 PM,-,3:45 PM,2,6
3:46 PM,-,4:00 PM,3,1
4:01 PM,-,4:15 PM,5,8
4:16 PM,-,4:30 PM,4,3
4:31 PM,-,4:45 PM,0,1
4:46 PM,-,5:00 PM,2,27
5:01 PM,-,5:15 PM,2,83
5:16 PM,-,5:30 PM,6,84
5:31 PM,-,5:45 PM,8,84
5:46 PM,-,6:00 PM,13,82
6:01 PM,-,6:15 PM,10,167
6:16 PM,-,6:30 PM,7,114
6:31 PM,-,6:45 PM,7,101
6:46 PM,-,7:00 PM,10,84
7:01 PM,-,7:15 PM,8,96
7:16 PM,-,7:30 PM,13,86
7:31 PM,-,7:45 PM,4,80
7:46 PM,-,8:00 PM,3,21
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
Day Totals:,0,287,"2,768",0
"Wednesday, 09/17/2014",,,,
6:46 AM,-,7:00 AM,0,7
7:01 AM,-,7:15 AM,2,24
7:16 AM,-,7:30 AM,1,51
7:31 AM,-,7:45 AM,0,89
7:46 AM,-,8:00 AM,0,36
8:01 AM,-,8:15 AM,2,35
8:16 AM,-,8:30 AM,0,60
8:31 AM,-,8:45 AM,1,94
8:46 AM,-,9:00 AM,7,51
9:01 AM,-,9:15 AM,1,20
9:16 AM,-,9:30 AM,1,19
9:31 AM,-,9:45 AM,2,30
9:46 AM,-,10:00 AM,7,53
10:01 AM,-,10:15 AM,0,18
10:16 AM,-,10:30 AM,1,5
10:31 AM,-,10:45 AM,5,8
10:46 AM,-,11:00 AM,15,66
11:01 AM,-,11:15 AM,18,83
11:16 AM,-,11:30 AM,12,60
11:31 AM,-,11:45 AM,8,65
11:46 AM,-,12:00 PM,14,216
12:01 PM,-,12:15 PM,15,206
12:16 PM,-,12:30 PM,4,157
12:31 PM,-,12:45 PM,3,111
12:46 PM,-,1:00 PM,3,45
1:01 PM,-,1:15 PM,7,34
1:16 PM,-,1:30 PM,1,22
1:31 PM,-,1:45 PM,3,6
1:46 PM,-,2:00 PM,2,5
2:01 PM,-,2:15 PM,7,6
2:16 PM,-,2:30 PM,0,4
2:31 PM,-,2:45 PM,1,0
2:46 PM,-,3:00 PM,0,1
3:01 PM,-,3:15 PM,4,8
3:16 PM,-,3:30 PM,0,2
3:31 PM,-,3:45 PM,4,11
3:46 PM,-,4:00 PM,4,5
4:01 PM,-,4:15 PM,4,10
4:16 PM,-,4:30 PM,1,9
4:31 PM,-,4:45 PM,5,3
4:46 PM,-,5:00 PM,6,14
5:01 PM,-,5:15 PM,14,97
5:16 PM,-,5:30 PM,11,76
5:31 PM,-,5:45 PM,8,81
5:46 PM,-,6:00 PM,8,82
6:01 PM,-,6:15 PM,7,154
6:16 PM,-,6:30 PM,6,138
6:31 PM,-,6:45 PM,4,134
6:46 PM,-,7:00 PM,13,96
7:01 PM,-,7:15 PM,6,101
7:16 PM,-,7:30 PM,8,46
7:31 PM,-,7:45 PM,7,64
7:46 PM,-,8:00 PM,10,20
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,273,"2,838",0
"Thursday, 09/18/2014",,,,
6:46 AM,-,7:00 AM,0,5
7:01 AM,-,7:15 AM,1,16
7:16 AM,-,7:30 AM,1,44
7:31 AM,-,7:45 AM,1,79
7:46 AM,-,8:00 AM,1,66
8:01 AM,-,8:15 AM,1,55
8:16 AM,-,8:30 AM,1,21
8:31 AM,-,8:45 AM,1,14
8:46 AM,-,9:00 AM,1,31
9:01 AM,-,9:15 AM,2,26
9:16 AM,-,9:30 AM,0,39
9:31 AM,-,9:45 AM,1,53
9:46 AM,-,10:00 AM,10,71
10:01 AM,-,10:15 AM,4,14
10:16 AM,-,10:30 AM,1,3
10:31 AM,-,10:45 AM,1,8
10:46 AM,-,11:00 AM,9,35
11:01 AM,-,11:15 AM,10,89
11:16 AM,-,11:30 AM,15,136
11:31 AM,-,11:45 AM,16,206
11:46 AM,-,12:00 PM,16,165
12:01 PM,-,12:15 PM,14,149
12:16 PM,-,12:30 PM,6,83
12:31 PM,-,12:45 PM,6,87
12:46 PM,-,1:00 PM,6,72
1:01 PM,-,1:15 PM,5,50
1:16 PM,-,1:30 PM,2,17
1:31 PM,-,1:45 PM,4,12
1:46 PM,-,2:00 PM,1,3
2:01 PM,-,2:15 PM,2,9
2:16 PM,-,2:30 PM,4,5
2:31 PM,-,2:45 PM,0,2
2:46 PM,-,3:00 PM,1,3
3:01 PM,-,3:15 PM,0,7
3:16 PM,-,3:30 PM,1,3
3:31 PM,-,3:45 PM,2,2
3:46 PM,-,4:00 PM,0,3
4:01 PM,-,4:15 PM,1,3
4:16 PM,-,4:30 PM,1,7
4:31 PM,-,4:45 PM,3,7
4:46 PM,-,5:00 PM,5,27
5:01 PM,-,5:15 PM,18,106
5:16 PM,-,5:30 PM,7,49
5:31 PM,-,5:45 PM,9,93
5:46 PM,-,6:00 PM,9,133
6:01 PM,-,6:15 PM,5,114
6:16 PM,-,6:30 PM,9,138
6:31 PM,-,6:45 PM,5,153
6:46 PM,-,7:00 PM,4,118
7:01 PM,-,7:15 PM,8,71
7:16 PM,-,7:30 PM,7,39
7:31 PM,-,7:45 PM,11,18
7:46 PM,-,8:00 PM,4,18
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,1,253,"2,777",0
"Friday, 09/19/2014",,,,
6:46 AM,-,7:00 AM,0,8
7:01 AM,-,7:15 AM,2,28
7:16 AM,-,7:30 AM,1,48
7:31 AM,-,7:45 AM,1,80
7:46 AM,-,8:00 AM,0,26
8:01 AM,-,8:15 AM,2,26
8:16 AM,-,8:30 AM,0,73
8:31 AM,-,8:45 AM,7,79
8:46 AM,-,9:00 AM,6,67
9:01 AM,-,9:15 AM,1,12
9:16 AM,-,9:30 AM,1,25
9:31 AM,-,9:45 AM,4,42
9:46 AM,-,10:00 AM,16,44
10:01 AM,-,10:15 AM,3,12
10:16 AM,-,10:30 AM,0,5
10:31 AM,-,10:45 AM,2,5
10:46 AM,-,11:00 AM,17,46
11:01 AM,-,11:15 AM,13,57
11:16 AM,-,11:30 AM,8,88
11:31 AM,-,11:45 AM,10,67
11:46 AM,-,12:00 PM,18,219
12:01 PM,-,12:15 PM,17,204
12:16 PM,-,12:30 PM,15,105
12:31 PM,-,12:45 PM,9,100
12:46 PM,-,1:00 PM,12,42
1:01 PM,-,1:15 PM,7,42
1:16 PM,-,1:30 PM,6,50
1:31 PM,-,1:45 PM,1,9
1:46 PM,-,2:00 PM,2,3
2:01 PM,-,2:15 PM,6,9
2:16 PM,-,2:30 PM,2,3
2:31 PM,-,2:45 PM,4,1
2:46 PM,-,3:00 PM,1,4
3:01 PM,-,3:15 PM,4,3
3:16 PM,-,3:30 PM,7,2
3:31 PM,-,3:45 PM,5,3
3:46 PM,-,4:00 PM,9,6
4:01 PM,-,4:15 PM,3,3
4:16 PM,-,4:30 PM,4,5
4:31 PM,-,4:45 PM,1,1
4:46 PM,-,5:00 PM,8,10
5:01 PM,-,5:15 PM,6,40
5:16 PM,-,5:30 PM,11,50
5:31 PM,-,5:45 PM,6,54
5:46 PM,-,6:00 PM,11,94
6:01 PM,-,6:15 PM,10,142
6:16 PM,-,6:30 PM,9,96
6:31 PM,-,6:45 PM,10,127
6:46 PM,-,7:00 PM,8,169
7:01 PM,-,7:15 PM,0,24
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,159,306,"2,458",0
"Saturday, 09/20/2014",,,,
11:46 PM,-,12:00 AM,0,0
8:46 AM,-,9:00 AM,0,7
9:01 AM,-,9:15 AM,0,44
9:16 AM,-,9:30 AM,0,22
9:31 AM,-,9:45 AM,0,35
9:46 AM,-,10:00 AM,0,37
10:46 AM,-,11:00 AM,0,1
11:01 AM,-,11:15 AM,0,4
11:16 AM,-,11:30 AM,0,26
11:31 AM,-,11:45 AM,0,121
11:46 AM,-,12:00 PM,0,104
12:01 PM,-,12:15 PM,0,106
12:16 PM,-,12:30 PM,0,118
12:31 PM,-,12:45 PM,0,122
12:46 PM,-,1:00 PM,0,74
1:01 PM,-,1:15 PM,0,55
1:16 PM,-,1:30 PM,0,45
1:31 PM,-,1:45 PM,0,3
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,0
5:01 PM,-,5:15 PM,0,69
5:16 PM,-,5:30 PM,0,55
5:31 PM,-,5:45 PM,0,95
5:46 PM,-,6:00 PM,0,71
6:01 PM,-,6:15 PM,0,151
6:16 PM,-,6:30 PM,0,162
6:31 PM,-,6:45 PM,0,131
6:46 PM,-,7:00 PM,0,82
7:01 PM,-,7:15 PM,0,43
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,94,0,"1,783",0
"Sunday, 09/21/2014",,,,
11:16 AM,-,11:30 AM,0,22
11:31 AM,-,11:45 AM,0,244
11:46 AM,-,12:00 PM,0,158
12:01 PM,-,12:15 PM,0,132
12:16 PM,-,12:30 PM,0,137
12:31 PM,-,12:45 PM,0,84
12:46 PM,-,1:00 PM,0,55
1:01 PM,-,1:15 PM,0,37
1:16 PM,-,1:30 PM,0,42
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,1
5:01 PM,-,5:15 PM,0,165
5:16 PM,-,5:30 PM,0,102
5:31 PM,-,5:45 PM,0,98
5:46 PM,-,6:00 PM,0,138
6:01 PM,-,6:15 PM,0,216
6:16 PM,-,6:30 PM,0,134
6:31 PM,-,6:45 PM,0,89
6:46 PM,-,7:00 PM,0,52
7:01 PM,-,7:15 PM,0,39
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,945",0
"Monday, 09/22/2014",,,,
6:46 AM,-,7:00 AM,0,5
7:01 AM,-,7:15 AM,1,47
7:16 AM,-,7:30 AM,1,44
7:31 AM,-,7:45 AM,1,99
7:46 AM,-,8:00 AM,2,28
8:01 AM,-,8:15 AM,1,41
8:16 AM,-,8:30 AM,0,75
8:31 AM,-,8:45 AM,1,82
8:46 AM,-,9:00 AM,12,59
9:01 AM,-,9:15 AM,1,21
9:16 AM,-,9:30 AM,1,23
9:31 AM,-,9:45 AM,0,24
9:46 AM,-,10:00 AM,2,44
10:01 AM,-,10:15 AM,0,13
10:16 AM,-,10:30 AM,3,2
10:31 AM,-,10:45 AM,4,4
10:46 AM,-,11:00 AM,9,44
11:01 AM,-,11:15 AM,21,112
11:16 AM,-,11:30 AM,8,75
11:31 AM,-,11:45 AM,7,78
11:46 AM,-,12:00 PM,15,204
12:01 PM,-,12:15 PM,12,263
12:16 PM,-,12:30 PM,8,111
12:31 PM,-,12:45 PM,11,84
12:46 PM,-,1:00 PM,9,58
1:01 PM,-,1:15 PM,9,53
1:16 PM,-,1:30 PM,4,14
1:31 PM,-,1:45 PM,3,7
1:46 PM,-,2:00 PM,0,3
2:01 PM,-,2:15 PM,6,11
2:16 PM,-,2:30 PM,1,2
2:31 PM,-,2:45 PM,0,1
2:46 PM,-,3:00 PM,0,1
3:01 PM,-,3:15 PM,2,5
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,2
3:46 PM,-,4:00 PM,1,2
4:01 PM,-,4:15 PM,3,14
4:16 PM,-,4:30 PM,1,3
4:31 PM,-,4:45 PM,3,4
4:46 PM,-,5:00 PM,5,31
5:01 PM,-,5:15 PM,12,96
5:16 PM,-,5:30 PM,8,70
5:31 PM,-,5:45 PM,3,86
5:46 PM,-,6:00 PM,6,92
6:01 PM,-,6:15 PM,4,155
6:16 PM,-,6:30 PM,4,133
6:31 PM,-,6:45 PM,15,145
6:46 PM,-,7:00 PM,14,160
7:01 PM,-,7:15 PM,5,57
7:16 PM,-,7:30 PM,6,39
7:31 PM,-,7:45 PM,2,60
7:46 PM,-,8:00 PM,7,13
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,254,"2,899",0
"Tuesday, 09/23/2014",,,,
11:46 PM,-,12:00 AM,0,0
6:46 AM,-,7:00 AM,0,15
7:01 AM,-,7:15 AM,0,24
7:16 AM,-,7:30 AM,0,53
7:31 AM,-,7:45 AM,2,79
7:46 AM,-,8:00 AM,3,47
8:01 AM,-,8:15 AM,3,65
8:16 AM,-,8:30 AM,4,36
8:31 AM,-,8:45 AM,0,39
8:46 AM,-,9:00 AM,0,30
9:01 AM,-,9:15 AM,0,24
9:16 AM,-,9:30 AM,0,40
9:31 AM,-,9:45 AM,1,35
9:46 AM,-,10:00 AM,9,62
