Start,-,End,MEALS2GO,MKT DINEIN
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,223,"2,657",0
"Thursday, 02/04/2016",,,,
07:01 AM,-,07:15 AM,0,16
07:16 AM,-,07:30 AM,0,32
07:31 AM,-,07:45 AM,1,51
07:46 AM,-,08:00 AM,0,35
08:01 AM,-,08:15 AM,1,15
08:16 AM,-,08:30 AM,2,57
08:31 AM,-,08:45 AM,0,41
08:46 AM,-,09:00 AM,0,47
09:01 AM,-,09:15 AM,0,41
09:16 AM,-,09:30 AM,2,53
09:31 AM,-,09:45 AM,1,39
09:46 AM,-,10:00 AM,2,21
10:01 AM,-,10:15 AM,0,9
10:16 AM,-,10:30 AM,0,6
10:31 AM,-,10:45 AM,2,1
10:46 AM,-,11:00 AM,18,126
11:01 AM,-,11:15 AM,31,166
11:16 AM,-,11:30 AM,7,89
11:31 AM,-,11:45 AM,9,122
11:46 AM,-,12:00 PM,15,133
12:01 PM,-,12:15 PM,11,126
12:16 PM,-,12:30 PM,4,88
12:31 PM,-,12:45 PM,6,60
12:46 PM,-,01:00 PM,9,46
01:01 PM,-,01:15 PM,3,48
01:16 PM,-,01:30 PM,1,21
01:31 PM,-,01:45 PM,0,7
01:46 PM,-,02:00 PM,0,3
02:01 PM,-,02:15 PM,0,3
02:16 PM,-,02:30 PM,0,3
02:31 PM,-,02:45 PM,1,8
02:46 PM,-,03:00 PM,1,2
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,5,4
03:31 PM,-,03:45 PM,0,1
03:46 PM,-,04:00 PM,3,6
04:01 PM,-,04:15 PM,4,9
04:16 PM,-,04:30 PM,3,2
04:31 PM,-,04:45 PM,5,7
04:46 PM,-,05:00 PM,11,44
05:01 PM,-,05:15 PM,5,103
05:16 PM,-,05:30 PM,8,83
05:31 PM,-,05:45 PM,4,113
05:46 PM,-,06:00 PM,9,116
06:01 PM,-,06:15 PM,5,135
06:16 PM,-,06:30 PM,10,95
06:31 PM,-,06:45 PM,14,69
06:46 PM,-,07:00 PM,7,105
07:01 PM,-,07:15 PM,6,73
07:16 PM,-,07:30 PM,3,42
07:31 PM,-,07:45 PM,6,28
07:46 PM,-,08:00 PM,7,13
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,242,"2,563",0
"Friday, 02/05/2016",,,,
06:46 AM,-,07:00 AM,0,6
07:01 AM,-,07:15 AM,2,16
07:16 AM,-,07:30 AM,0,52
07:31 AM,-,07:45 AM,1,65
07:46 AM,-,08:00 AM,2,21
08:01 AM,-,08:15 AM,2,34
08:16 AM,-,08:30 AM,2,45
08:31 AM,-,08:45 AM,1,66
08:46 AM,-,09:00 AM,3,39
09:01 AM,-,09:15 AM,3,24
09:16 AM,-,09:30 AM,1,20
09:31 AM,-,09:45 AM,3,37
09:46 AM,-,10:00 AM,0,45
10:01 AM,-,10:15 AM,0,10
10:16 AM,-,10:30 AM,0,8
10:31 AM,-,10:45 AM,0,6
10:46 AM,-,11:00 AM,12,66
11:01 AM,-,11:15 AM,4,62
11:16 AM,-,11:30 AM,10,60
11:31 AM,-,11:45 AM,11,139
11:46 AM,-,12:00 PM,13,257
12:01 PM,-,12:15 PM,10,213
12:16 PM,-,12:30 PM,13,101
12:31 PM,-,12:45 PM,8,57
12:46 PM,-,01:00 PM,8,49
01:01 PM,-,01:15 PM,4,55
01:16 PM,-,01:30 PM,6,16
01:31 PM,-,01:45 PM,1,8
01:46 PM,-,02:00 PM,4,5
02:01 PM,-,02:15 PM,1,2
02:16 PM,-,02:30 PM,0,3
02:31 PM,-,02:45 PM,0,3
02:46 PM,-,03:00 PM,1,1
03:01 PM,-,03:15 PM,1,5
03:16 PM,-,03:30 PM,1,3
03:31 PM,-,03:45 PM,7,2
03:46 PM,-,04:00 PM,4,3
04:01 PM,-,04:15 PM,1,8
04:16 PM,-,04:30 PM,2,2
04:31 PM,-,04:45 PM,1,1
04:46 PM,-,05:00 PM,7,33
05:01 PM,-,05:15 PM,9,64
05:16 PM,-,05:30 PM,17,86
05:31 PM,-,05:45 PM,4,68
05:46 PM,-,06:00 PM,2,69
06:01 PM,-,06:15 PM,6,104
06:16 PM,-,06:30 PM,5,124
06:31 PM,-,06:45 PM,13,134
06:46 PM,-,07:00 PM,13,117
07:01 PM,-,07:15 PM,2,6
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,221,"2,420",0
"Saturday, 02/06/2016",,,,
09:01 AM,-,09:15 AM,2,37
09:16 AM,-,09:30 AM,1,36
09:31 AM,-,09:45 AM,1,44
09:46 AM,-,10:00 AM,3,42
11:31 AM,-,11:45 AM,21,166
11:46 AM,-,12:00 PM,9,103
12:01 PM,-,12:15 PM,9,81
12:16 PM,-,12:30 PM,13,91
12:31 PM,-,12:45 PM,2,130
12:46 PM,-,01:00 PM,3,59
01:01 PM,-,01:15 PM,4,47
01:16 PM,-,01:30 PM,3,43
01:31 PM,-,01:45 PM,1,2
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,13,69
05:16 PM,-,05:30 PM,10,34
05:31 PM,-,05:45 PM,5,66
05:46 PM,-,06:00 PM,12,67
06:01 PM,-,06:15 PM,8,120
06:16 PM,-,06:30 PM,9,94
06:31 PM,-,06:45 PM,9,75
06:46 PM,-,07:00 PM,10,48
07:01 PM,-,07:15 PM,3,40
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,151,"1,494",0
"Sunday, 02/07/2016",,,,
10:46 AM,-,11:00 AM,1,0
11:31 AM,-,11:45 AM,13,198
11:46 AM,-,12:00 PM,8,152
12:01 PM,-,12:15 PM,7,129
12:16 PM,-,12:30 PM,26,82
12:31 PM,-,12:45 PM,10,58
12:46 PM,-,01:00 PM,7,51
01:01 PM,-,01:15 PM,4,27
01:16 PM,-,01:30 PM,7,49
01:31 PM,-,01:45 PM,0,4
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,5,67
05:01 PM,-,05:15 PM,35,213
05:16 PM,-,05:30 PM,12,120
05:31 PM,-,05:45 PM,15,93
05:46 PM,-,06:00 PM,23,113
06:01 PM,-,06:15 PM,16,99
06:16 PM,-,06:30 PM,23,76
06:31 PM,-,06:45 PM,17,81
06:46 PM,-,07:00 PM,13,31
07:01 PM,-,07:15 PM,0,1
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,242,"1,644",0
"Monday, 02/08/2016",,,,
07:01 AM,-,07:15 AM,1,18
07:16 AM,-,07:30 AM,0,49
07:31 AM,-,07:45 AM,2,63
07:46 AM,-,08:00 AM,1,37
08:01 AM,-,08:15 AM,1,39
08:16 AM,-,08:30 AM,2,53
08:31 AM,-,08:45 AM,0,60
08:46 AM,-,09:00 AM,1,40
09:01 AM,-,09:15 AM,0,21
09:16 AM,-,09:30 AM,2,15
09:31 AM,-,09:45 AM,2,31
09:46 AM,-,10:00 AM,2,32
10:01 AM,-,10:15 AM,0,9
10:16 AM,-,10:30 AM,1,4
10:31 AM,-,10:45 AM,1,6
10:46 AM,-,11:00 AM,13,69
11:01 AM,-,11:15 AM,9,86
11:16 AM,-,11:30 AM,8,56
11:31 AM,-,11:45 AM,9,108
11:46 AM,-,12:00 PM,17,279
12:01 PM,-,12:15 PM,20,197
12:16 PM,-,12:30 PM,12,74
12:31 PM,-,12:45 PM,8,71
12:46 PM,-,01:00 PM,3,38
01:01 PM,-,01:15 PM,4,34
01:16 PM,-,01:30 PM,1,11
01:31 PM,-,01:45 PM,1,6
01:46 PM,-,02:00 PM,4,11
02:01 PM,-,02:15 PM,1,4
02:16 PM,-,02:30 PM,2,2
02:31 PM,-,02:45 PM,1,7
02:46 PM,-,03:00 PM,5,1
03:01 PM,-,03:15 PM,2,0
03:16 PM,-,03:30 PM,0,2
03:31 PM,-,03:45 PM,1,1
03:46 PM,-,04:00 PM,4,3
04:01 PM,-,04:15 PM,2,3
04:16 PM,-,04:30 PM,0,2
04:31 PM,-,04:45 PM,3,9
04:46 PM,-,05:00 PM,8,45
05:01 PM,-,05:15 PM,10,119
05:16 PM,-,05:30 PM,12,87
05:31 PM,-,05:45 PM,9,138
05:46 PM,-,06:00 PM,5,117
06:01 PM,-,06:15 PM,5,134
06:16 PM,-,06:30 PM,6,115
06:31 PM,-,06:45 PM,6,110
06:46 PM,-,07:00 PM,15,83
07:01 PM,-,07:15 PM,4,49
07:16 PM,-,07:30 PM,7,44
07:31 PM,-,07:45 PM,4,14
07:46 PM,-,08:00 PM,2,21
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,239,"2,627",0
"Tuesday, 02/09/2016",,,,
07:01 AM,-,07:15 AM,0,17
07:16 AM,-,07:30 AM,1,31
07:31 AM,-,07:45 AM,1,48
07:46 AM,-,08:00 AM,2,29
08:01 AM,-,08:15 AM,1,24
08:16 AM,-,08:30 AM,1,28
08:31 AM,-,08:45 AM,0,57
08:46 AM,-,09:00 AM,1,54
09:01 AM,-,09:15 AM,1,41
09:16 AM,-,09:30 AM,1,44
09:31 AM,-,09:45 AM,1,24
09:46 AM,-,10:00 AM,2,26
10:01 AM,-,10:15 AM,3,7
10:16 AM,-,10:30 AM,1,1
10:31 AM,-,10:45 AM,3,10
10:46 AM,-,11:00 AM,17,109
11:01 AM,-,11:15 AM,16,146
11:16 AM,-,11:30 AM,13,83
11:31 AM,-,11:45 AM,17,102
11:46 AM,-,12:00 PM,11,141
12:01 PM,-,12:15 PM,13,137
12:16 PM,-,12:30 PM,13,104
12:31 PM,-,12:45 PM,10,75
12:46 PM,-,01:00 PM,13,29
01:01 PM,-,01:15 PM,5,29
01:16 PM,-,01:30 PM,0,17
01:31 PM,-,01:45 PM,0,5
01:46 PM,-,02:00 PM,0,4
02:01 PM,-,02:15 PM,1,4
02:16 PM,-,02:30 PM,1,9
02:31 PM,-,02:45 PM,2,5
02:46 PM,-,03:00 PM,1,2
03:01 PM,-,03:15 PM,2,1
03:16 PM,-,03:30 PM,2,0
03:31 PM,-,03:45 PM,1,7
03:46 PM,-,04:00 PM,4,4
04:01 PM,-,04:15 PM,0,8
04:16 PM,-,04:30 PM,0,1
04:31 PM,-,04:45 PM,0,13
04:46 PM,-,05:00 PM,5,35
05:01 PM,-,05:15 PM,16,114
05:16 PM,-,05:30 PM,8,116
05:31 PM,-,05:45 PM,11,109
05:46 PM,-,06:00 PM,5,148
06:01 PM,-,06:15 PM,10,131
06:16 PM,-,06:30 PM,4,93
06:31 PM,-,06:45 PM,1,93
06:46 PM,-,07:00 PM,13,72
07:01 PM,-,07:15 PM,8,41
07:16 PM,-,07:30 PM,9,17
07:31 PM,-,07:45 PM,6,34
07:46 PM,-,08:00 PM,4,30
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,261,"2,509",0
"Wednesday, 02/10/2016",,,,
07:01 AM,-,07:15 AM,0,23
07:16 AM,-,07:30 AM,3,52
07:31 AM,-,07:45 AM,2,90
07:46 AM,-,08:00 AM,0,49
08:01 AM,-,08:15 AM,1,45
08:16 AM,-,08:30 AM,0,56
08:31 AM,-,08:45 AM,2,67
08:46 AM,-,09:00 AM,3,43
09:01 AM,-,09:15 AM,1,11
09:16 AM,-,09:30 AM,2,14
09:31 AM,-,09:45 AM,1,26
09:46 AM,-,10:00 AM,3,34
10:01 AM,-,10:15 AM,0,8
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,1,7
10:46 AM,-,11:00 AM,10,85
11:01 AM,-,11:15 AM,8,82
11:16 AM,-,11:30 AM,14,99
11:31 AM,-,11:45 AM,6,85
11:46 AM,-,12:00 PM,22,235
12:01 PM,-,12:15 PM,13,228
12:16 PM,-,12:30 PM,7,94
12:31 PM,-,12:45 PM,9,65
12:46 PM,-,01:00 PM,7,38
01:01 PM,-,01:15 PM,2,48
01:16 PM,-,01:30 PM,1,12
01:31 PM,-,01:45 PM,2,4
01:46 PM,-,02:00 PM,4,13
02:01 PM,-,02:15 PM,2,6
02:16 PM,-,02:30 PM,2,5
02:31 PM,-,02:45 PM,2,4
02:46 PM,-,03:00 PM,0,1
03:01 PM,-,03:15 PM,1,0
03:16 PM,-,03:30 PM,2,5
03:31 PM,-,03:45 PM,1,3
03:46 PM,-,04:00 PM,4,3
04:01 PM,-,04:15 PM,3,1
04:16 PM,-,04:30 PM,5,1
04:31 PM,-,04:45 PM,1,1
04:46 PM,-,05:00 PM,3,31
05:01 PM,-,05:15 PM,14,111
05:16 PM,-,05:30 PM,8,110
05:31 PM,-,05:45 PM,9,85
05:46 PM,-,06:00 PM,6,76
06:01 PM,-,06:15 PM,7,186
06:16 PM,-,06:30 PM,11,84
06:31 PM,-,06:45 PM,12,105
06:46 PM,-,07:00 PM,10,81
07:01 PM,-,07:15 PM,8,41
07:16 PM,-,07:30 PM,6,46
07:31 PM,-,07:45 PM,2,45
07:46 PM,-,08:00 PM,7,11
08:01 PM,-,08:15 PM,1,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,251,"2,657",0
"Thursday, 02/11/2016",,,,
07:01 AM,-,07:15 AM,0,17
07:16 AM,-,07:30 AM,3,41
07:31 AM,-,07:45 AM,2,44
07:46 AM,-,08:00 AM,1,19
08:01 AM,-,08:15 AM,0,30
08:16 AM,-,08:30 AM,0,29
08:31 AM,-,08:45 AM,0,42
08:46 AM,-,09:00 AM,0,41
09:01 AM,-,09:15 AM,0,43
09:16 AM,-,09:30 AM,4,57
09:31 AM,-,09:45 AM,0,59
09:46 AM,-,10:00 AM,1,29
10:01 AM,-,10:15 AM,1,4
10:16 AM,-,10:30 AM,0,5
10:31 AM,-,10:45 AM,1,5
10:46 AM,-,11:00 AM,24,146
11:01 AM,-,11:15 AM,24,139
11:16 AM,-,11:30 AM,14,89
11:31 AM,-,11:45 AM,13,133
11:46 AM,-,12:00 PM,11,106
12:01 PM,-,12:15 PM,12,124
12:16 PM,-,12:30 PM,3,143
12:31 PM,-,12:45 PM,8,73
12:46 PM,-,01:00 PM,7,51
01:01 PM,-,01:15 PM,3,32
01:16 PM,-,01:30 PM,2,15
01:31 PM,-,01:45 PM,1,6
01:46 PM,-,02:00 PM,0,3
02:01 PM,-,02:15 PM,0,2
02:16 PM,-,02:30 PM,1,9
02:31 PM,-,02:45 PM,1,3
02:46 PM,-,03:00 PM,2,2
03:01 PM,-,03:15 PM,1,1
03:16 PM,-,03:30 PM,3,2
03:31 PM,-,03:45 PM,1,1
03:46 PM,-,04:00 PM,3,6
04:01 PM,-,04:15 PM,2,10
04:16 PM,-,04:30 PM,2,6
04:31 PM,-,04:45 PM,4,15
04:46 PM,-,05:00 PM,2,40
05:01 PM,-,05:15 PM,11,88
05:16 PM,-,05:30 PM,8,102
05:31 PM,-,05:45 PM,7,90
05:46 PM,-,06:00 PM,13,109
06:01 PM,-,06:15 PM,7,147
06:16 PM,-,06:30 PM,10,100
06:31 PM,-,06:45 PM,16,110
06:46 PM,-,07:00 PM,3,71
07:01 PM,-,07:15 PM,10,35
07:16 PM,-,07:30 PM,3,34
07:31 PM,-,07:45 PM,6,20
07:46 PM,-,08:00 PM,6,27
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,257,"2,555",0
"Friday, 02/12/2016",,,,
07:01 AM,-,07:15 AM,2,19
07:16 AM,-,07:30 AM,1,48
07:31 AM,-,07:45 AM,1,56
07:46 AM,-,08:00 AM,3,34
08:01 AM,-,08:15 AM,0,35
08:16 AM,-,08:30 AM,0,40
08:31 AM,-,08:45 AM,2,65
08:46 AM,-,09:00 AM,3,37
09:01 AM,-,09:15 AM,3,16
09:16 AM,-,09:30 AM,0,25
09:31 AM,-,09:45 AM,6,48
09:46 AM,-,10:00 AM,3,40
10:01 AM,-,10:15 AM,0,8
10:16 AM,-,10:30 AM,0,4
10:31 AM,-,10:45 AM,0,7
10:46 AM,-,11:00 AM,13,61
11:01 AM,-,11:15 AM,8,74
11:16 AM,-,11:30 AM,11,59
11:31 AM,-,11:45 AM,9,74
11:46 AM,-,12:00 PM,9,212
12:01 PM,-,12:15 PM,13,241
12:16 PM,-,12:30 PM,17,97
12:31 PM,-,12:45 PM,6,119
12:46 PM,-,01:00 PM,10,31
01:01 PM,-,01:15 PM,3,56
01:16 PM,-,01:30 PM,5,19
01:31 PM,-,01:45 PM,1,7
01:46 PM,-,02:00 PM,3,12
02:01 PM,-,02:15 PM,0,5
02:16 PM,-,02:30 PM,0,3
02:31 PM,-,02:45 PM,0,5
02:46 PM,-,03:00 PM,1,1
03:01 PM,-,03:15 PM,1,2
03:16 PM,-,03:30 PM,0,3
03:31 PM,-,03:45 PM,0,1
03:46 PM,-,04:00 PM,0,3
04:01 PM,-,04:15 PM,4,1
04:16 PM,-,04:30 PM,0,2
04:31 PM,-,04:45 PM,1,9
04:46 PM,-,05:00 PM,4,69
05:01 PM,-,05:15 PM,5,80
05:16 PM,-,05:30 PM,6,89
05:31 PM,-,05:45 PM,4,90
05:46 PM,-,06:00 PM,4,74
06:01 PM,-,06:15 PM,9,107
06:16 PM,-,06:30 PM,6,182
06:31 PM,-,06:45 PM,5,112
06:46 PM,-,07:00 PM,5,56
07:01 PM,-,07:15 PM,4,9
07:16 PM,-,07:30 PM,3,1
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,194,"2,448",0
"Saturday, 02/13/2016",,,,
09:01 AM,-,09:15 AM,7,32
09:16 AM,-,09:30 AM,3,61
09:31 AM,-,09:45 AM,2,51
09:46 AM,-,10:00 AM,2,42
10:01 AM,-,10:15 AM,1,0
11:31 AM,-,11:45 AM,11,101
11:46 AM,-,12:00 PM,4,74
12:01 PM,-,12:15 PM,5,92
12:16 PM,-,12:30 PM,8,77
12:31 PM,-,12:45 PM,6,91
12:46 PM,-,01:00 PM,12,50
01:01 PM,-,01:15 PM,6,46
01:16 PM,-,01:30 PM,10,29
01:31 PM,-,01:45 PM,0,44
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,13,131
05:16 PM,-,05:30 PM,10,62
05:31 PM,-,05:45 PM,8,97
05:46 PM,-,06:00 PM,6,64
06:01 PM,-,06:15 PM,7,126
06:16 PM,-,06:30 PM,10,111
06:31 PM,-,06:45 PM,8,87
06:46 PM,-,07:00 PM,6,56
07:01 PM,-,07:15 PM,1,0
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,146,"1,524",0
"Sunday, 02/14/2016",,,,
11:31 AM,-,11:45 AM,10,178
11:46 AM,-,12:00 PM,6,122
12:01 PM,-,12:15 PM,5,140
12:16 PM,-,12:30 PM,5,82
12:31 PM,-,12:45 PM,7,73
12:46 PM,-,01:00 PM,12,50
01:01 PM,-,01:15 PM,5,40
01:16 PM,-,01:30 PM,4,25
01:31 PM,-,01:45 PM,0,0
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,13,106
05:16 PM,-,05:30 PM,11,107
05:31 PM,-,05:45 PM,6,115
05:46 PM,-,06:00 PM,9,83
06:01 PM,-,06:15 PM,5,152
06:16 PM,-,06:30 PM,18,91
06:31 PM,-,06:45 PM,11,74
06:46 PM,-,07:00 PM,8,40
07:01 PM,-,07:15 PM,0,0
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
